-27.832877,-0.026549,3.179631,3.248344,3.487032,4.048901,0.06452,2.366909,2.072001,3.015246,2.89097,2.913984,2.457321,2.938971,3.272673,3.930544,3.0113,1.352542,2.224644,2.986243,2.391525,2.16762,2.011692,0.929861,1.20048,3.952418,2.040043,0.948225,1.495584,1.95628,2.66891,2.273291,2.31936,,,-27.832877,-135.8244398,,,15.85191872,39,,-159.2831366,161.2035922,-138.6020674,112.9415537,,39,-162.0520925
-27.926069,-0.021618,3.175357,3.219741,3.4821,4.050545,0.066164,2.352114,2.068713,3.011958,2.882422,2.90708,2.458636,2.976122,3.254591,3.915091,3.028725,1.445648,2.258471,3.003962,2.402479,2.145713,2.01588,1.012658,1.281666,3.954028,2.067749,0.989462,1.439527,1.952736,2.6586,2.200159,2.259115,,,-27.926069,-136.2792167,,,15.71233608,40,,-156.8635984,160.923041,-137.5075859,116.0394655,,40,-161.6899379
-28.061436,-0.053838,3.153658,3.186535,3.464347,4.053833,0.063863,2.285374,2.028932,3.025766,2.868942,2.897546,2.448444,2.98204,3.216125,3.902598,3.007684,1.520068,2.284244,3.033601,2.51717,2.17954,2.129927,1.065493,1.305506,3.975936,2.0932,0.853186,1.464011,2.03521,2.721423,2.26878,2.363819,,,-28.061436,-136.9398077,,,15.5502908,41,,-157.8563612,163.8623578,-135.0226899,116.0227613,,41,-161.6091154
-29.079734,-0.099537,3.250646,3.267413,3.499854,4.087696,0.067808,2.509596,2.247894,3.132288,2.896888,2.917929,2.544774,2.992232,3.253276,3.939092,3.074753,1.758148,2.251706,3.105122,2.649902,2.379605,2.238819,1.092877,1.641202,4.045201,2.155378,1.055828,1.562916,2.086435,2.782634,2.316461,2.537466,,,-29.079734,-141.9091019,,,15.94497544,42,,-158.4170781,157.3536187,-133.3067306,117.3782789,,42,-160.9680737
-28.850692,-0.05844,3.279577,3.30292,3.516292,4.096244,0.066822,2.536555,2.36395,3.134261,2.921217,2.927135,2.596391,2.997492,3.298975,3.973284,3.068835,1.76137,2.288755,3.121874,2.690817,2.449837,2.289077,1.128637,1.663432,4.045524,2.135404,1.120261,1.73914,2.099321,2.839657,2.311628,2.582892,,,-28.850692,-140.791377,,,16.1182496,43,,-158.0831641,159.3577176,-130.2162852,116.9060364,,43,-159.9254129
-29.150442,-0.035098,3.331852,3.34566,3.524512,4.116628,0.198988,2.605926,2.46817,3.148069,2.958368,2.945217,2.663461,3.015574,3.362428,4.009777,3.114863,1.665042,2.293265,3.093524,2.445649,2.271035,2.127672,0.992361,1.331601,4.057444,2.109953,1.178251,1.743651,2.070649,2.784889,2.307118,2.536822,,,-29.150442,-142.254157,,,16.3268208,44,,-155.0776306,156.96154,-130.4585528,118.9817688,,44,-159.2831366
-29.951305,0.004026,3.375907,3.358154,3.541937,4.128792,0.30288,2.687132,2.600008,3.214152,2.983026,2.960341,2.723954,3.045821,3.37788,4.012408,3.155302,1.718844,2.293265,3.084503,2.440817,2.309373,2.124772,1.039398,1.440493,4.066464,2.116718,1.249127,1.730764,2.083213,2.787467,2.297131,2.529412,,,-29.951305,-146.1623684,,,16.38779152,45,,-150.4292208,158.6821938,-131.1099206,123.121463,,45,-158.4170781
-29.800072,-0.003864,3.422264,3.368345,3.563635,4.147532,0.330497,2.684502,2.622035,3.249002,3.01952,2.983355,2.825545,3.095794,3.425223,4.03049,3.209878,1.851254,2.296487,3.090947,2.485275,2.370907,2.138303,1.000738,1.372516,4.078062,2.142491,1.323225,1.774901,2.100932,2.831603,2.321615,2.577093,,,-29.800072,-145.4243514,,,16.4375236,46,,-152.3660098,162.4590552,-128.5415473,121.4296646,,46,-158.0831641
-29.718348,-0.021947,3.476182,3.400894,3.623472,4.157067,0.341347,2.683844,2.664118,3.301934,3.066534,3.021492,2.897874,3.160891,3.454155,4.045613,3.259851,1.89088,2.316783,3.089336,2.460147,2.353188,2.107053,1.049707,1.656666,4.081928,2.157955,1.28682,1.763625,2.111564,2.81324,2.295198,2.637015,,,-29.718348,-145.0255382,,,16.59636272,47,,-151.9738042,161.6534746,-126.7726839,124.912994,,47,-157.8563612
-30.215818,-0.022604,3.470264,3.395633,3.622814,4.175149,0.322607,2.648666,2.655241,3.28944,3.069493,3.010972,2.88571,3.135247,3.451525,4.064025,3.248673,1.883148,2.304863,3.074194,2.434051,2.339335,2.108342,1.029088,1.608341,4.088694,2.170198,1.309694,1.79713,2.082247,2.855766,2.305507,2.651835,,,-30.215818,-147.4531918,,,16.57068904,48,,-149.2434784,162.6736483,-127.0485747,122.3565474,,48,-157.6141375
